"TEHINGU_ID";"KUUPÄEV";"SAAJA_MAKSJA_KONTO";"SAAJA_MAKSJA_NIMI";"SUMMA";"VIITENUMBER";"SELGITUS";"VALUUTA"
"100000000050091";"22.10.2025";"";"Google YouTubePremium";"11.99";"";"22/10/2025 22:51 kaart....700424 Google YouTubePremium/London/GB #196541";"EUR"
"100000000051603";"22.10.2025";"";"ILLEGAARD TARTU";"16.09";"";"22/10/2025 20:23 kaart....700424 ILLEGAARD/TARTU/EE #987056";"EUR"
"100000000051615";"22.10.2025";"";"SÜGISRIIETE POOD";"93.84";"";"22/10/2025 16:13 kaart....700424 SÜGISRIIETE POOD/TARTU/EE #944507";"EUR"
"100000000051635";"23.10.2025";"";"VEERIKU APTEEK";"6.02";"";"23/10/2025 16:00 kaart....700424 VEERIKU APTEEK/TARTU/EE #757364";"EUR"
"100000000051649";"24.10.2025";"";"GROSSI TOIDUKAUBAD";"37.30";"";"24/10/2025 18:31 kaart....700424 GROSSI TOIDUKAUBAD/TARTU/EE #267930";"EUR"
"100000000051661";"25.10.2025";"";"BURGER KING TARTU";"18.23";"";"25/10/2025 12:11 kaart....700424 BURGER KING/TARTU/EE #925148";"EUR"
"100000000051679";"25.10.2025";"";"PLAYSTATION";"32.00";"";"25/10/2025 11:35 kaart....700424 PLAYSTATION/London/GB #758227";"EUR"
"100000000051685";"25.10.2025";"";"Wolt";"30.35";"";"25/10/2025 16:09 kaart....700424 Wolt/Tallinn/EE #748661";"EUR"
"100000000051721";"25.10.2025";"";"BOLT FOOD";"22.59";"";"25/10/2025 19:25 kaart....700424 BOLT FOOD/TARTU/EE #155675";"EUR"
"100000000051968";"25.10.2025";"EE2777684282690825703";"Kristjan Pärn";"200.00";"";"Arve jagamine";"EUR"
"100000000052064";"25.10.2025";"";"Swedbank ATM TARTU";"20.00";"";"25/10/2025 12:01 kaart....700424 Sularaha väljavõtt Swedbank ATM TARTU";"EUR"
"100000000050246";"26.10.2025";"";"ADOBE CREATIVE CLOUD";"12.99";"";"26/10/2025 05:12 kaart....700424 ADOBE CC/Dublin/IE #461487";"EUR"
"100000000051750";"26.10.2025";"";"PEPCO TARTU";"27.35";"";"26/10/2025 16:13 kaart....700424 PEPCO/TARTU/EE #307954";"EUR"
"100000000049948";"27.10.2025";"EE547700771000456789";"AS Pensionikeskus";"53.51";"321271193541772";"III samba sissemakse 10/2025";"EUR"
"100000000050004";"27.10.2025";"EE112200221009876543";"Tallinna Vesi";"18.41";"40777946207";"Vesi ja kanal. 10/2025";"EUR"
"100000000051762";"27.10.2025";"";"SÜGISRIIETE POOD";"97.68";"";"27/10/2025 10:20 kaart....700424 SÜGISRIIETE POOD/TARTU/EE #290619";"EUR"
"100000000051809";"28.10.2025";"";"PARKLAHALDUSE OU";"5.99";"";"28/10/2025 21:10 kaart....700424 PARKLAHALDUSE OU/TARTU/EE #205706";"EUR"
"100000000051819";"29.10.2025";"";"EURONICS TARTU";"157.83";"";"29/10/2025 13:35 kaart....700424 EURONICS/TARTU/EE #677407";"EUR"
"100000000051854";"29.10.2025";"";"VEERIKU SELVER ISETEEN";"26.11";"";"29/10/2025 11:50 kaart....700424 VEERIKU SELVER ISETEEN/TARTU/EE #705662";"EUR"
"100000000051880";"30.10.2025";"";"PIZZA GRANDE TARTU";"14.84";"";"30/10/2025 19:14 kaart....700424 PIZZA GRANDE/TARTU/EE #269409";"EUR"
"100000000051912";"31.10.2025";"";"HESBURGER TARTU";"10.09";"";"31/10/2025 20:51 kaart....700424 HESBURGER/TARTU/EE #912574";"EUR"
"100000000051913";"31.10.2025";"";"NESTE TARTU";"37.14";"";"31/10/2025 20:37 kaart....700424 NESTE/TARTU/EE #560110";"EUR"
"100000000051952";"31.10.2025";"";"R-KIOSK 4828 TARTU NES";"2.34";"";"31/10/2025 15:15 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #799107";"EUR"
"100000000052809";"01.11.2025";"";"SÜDAMEAPTEEK TARTU";"17.51";"";"01/11/2025 16:50 kaart....700424 SÜDAMEAPTEEK/TARTU/EE #532613";"EUR"
"100000000052844";"02.11.2025";"";"PRISMA TARTU";"84.01";"";"02/11/2025 18:33 kaart....700424 PRISMA TARTU/TARTU/EE #144693";"EUR"
"100000000054442";"02.11.2025";"EE7117656798318866382";"Mart Tamm";"10.00";"";"Kontsert";"EUR"
"100000000052114";"03.11.2025";"";"Swedbank AS";"1.45";"";"Igapäevane pakett - kuutasu";"EUR"
"100000000052145";"03.11.2025";"";"Swedbank AS";"0.50";"";"Kaardi hooldustasu";"EUR"
"100000000052564";"03.11.2025";"";"APPLE.COM/BILL";"2.99";"";"03/11/2025 07:44 kaart....700424 APPLE.COM/BILL/Cork/IE #844836";"EUR"
"100000000052851";"03.11.2025";"";"EUROPARK TARTU";"9.40";"";"03/11/2025 08:55 kaart....700424 EUROPARK/TARTU/EE #854757";"EUR"
"100000000052881";"04.11.2025";"";"MOKU TARTU";"13.57";"";"04/11/2025 20:15 kaart....700424 MOKU/TARTU/EE #156500";"EUR"
"100000000052899";"04.11.2025";"";"ILLEGAARD TARTU";"28.73";"";"04/11/2025 22:23 kaart....700424 ILLEGAARD/TARTU/EE #656473";"EUR"
"100000000052336";"05.11.2025";"EE862200221015412304";"IF P&C Insurance AS";"37.61";"610399529701";"Kindlustusmakse 11/2025 poliis IFKA55871";"EUR"
"100000000052504";"05.11.2025";"";"SPOTIFY";"11.99";"";"05/11/2025 03:21 kaart....700424 SPOTIFY/Stockholm/SE #434952";"EUR"
"100000000052927";"05.11.2025";"";"CHOPSTICKS TARTU";"11.80";"";"05/11/2025 11:01 kaart....700424 CHOPSTICKS/TARTU/EE #692583";"EUR"
"100000000052959";"05.11.2025";"";"LIDL TARTU RINGTEE";"51.27";"";"05/11/2025 18:38 kaart....700424 LIDL TARTU RINGTEE/TARTU/EE #366087";"EUR"
"100000000054451";"05.11.2025";"EE1117602280418770716";"Kati Rebane";"50.00";"";"Sünnipäev";"EUR"
"100000000052972";"06.11.2025";"";"RIMI TARTU LOUNAKESKUS";"38.36";"";"06/11/2025 20:55 kaart....700424 RIMI LOUNAKESKUS/TARTU/EE #914748";"EUR"
"100000000052730";"07.11.2025";"";"HBO MAX";"10.99";"";"07/11/2025 11:23 kaart....700424 HBO MAX/Warsaw/PL #398889";"EUR"
"100000000053000";"07.11.2025";"";"SELVER TARTU RINGTEE";"88.37";"";"07/11/2025 14:56 kaart....700424 SELVER RINGTEE/TARTU/EE #512744";"EUR"
"100000000053002";"07.11.2025";"";"R-KIOSK 4828 TARTU NES";"6.33";"";"07/11/2025 16:54 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #598077";"EUR"
"100000000053004";"07.11.2025";"";"MAXIMA XX TARTU";"38.99";"";"07/11/2025 18:40 kaart....700424 MAXIMA XX/TARTU/EE #717940";"EUR"
"100000000053007";"07.11.2025";"";"TARTU BOWLING";"16.20";"";"07/11/2025 20:58 kaart....700424 TARTU BOWLING/TARTU/EE #364573";"EUR"
"100000000053028";"07.11.2025";"";"MAXIMA TARTU ANNELINN";"47.71";"";"07/11/2025 18:36 kaart....700424 MAXIMA ANNELINN/TARTU/EE #103173";"EUR"
"100000000053031";"08.11.2025";"";"TARTU BOWLING";"23.98";"";"08/11/2025 22:38 kaart....700424 TARTU BOWLING/TARTU/EE #626213";"EUR"
"100000000053065";"08.11.2025";"";"H&M TARTU LOUNAKESKUS";"74.33";"";"08/11/2025 16:50 kaart....700424 H&M LOUNAKESKUS/TARTU/EE #735551";"EUR"
"100000000053101";"08.11.2025";"";"TARTU LINNATRANSPORT";"6.51";"";"08/11/2025 08:24 kaart....700424 TARTU LINNATRANSPORT/TARTU/EE #732277";"EUR"
"100000000053120";"08.11.2025";"";"APOLLO KINO LOUNAKESKU";"31.31";"";"08/11/2025 20:13 kaart....700424 APOLLO KINO LOUNAKESKU/TARTU/EE #608512";"EUR"
"100000000052638";"09.11.2025";"";"DISCORD NITRO";"9.99";"";"09/11/2025 12:31 kaart....700424 DISCORD NITRO/San Francisco/US #691845";"EUR"
"100000000053148";"09.11.2025";"";"BENU APTEEK TARTU";"23.00";"";"09/11/2025 14:48 kaart....700424 BENU APTEEK/TARTU/EE #437976";"EUR"
"100000000053149";"09.11.2025";"";"KVARTALI MAKSIMARKET";"29.10";"";"09/11/2025 17:39 kaart....700424 KVARTALI MAKSIMARKET/TARTU/EE #567736";"EUR"
"100000000052189";"10.11.2025";"EE172200221013264589";"Swedbank AS";"87.77";"83093096713";"Lep. 2022770487/põhiosa/L192867825";"EUR"
"100000000052227";"10.11.2025";"EE172200221013264589";"Swedbank AS";"161.50";"83093096713";"Lep. 2022770487/intress/L192867825";"EUR"
"100000000052264";"10.11.2025";"EE062200221034567811";"KÜ Veeriku 14";"184.54";"587339304936";"Korteriühistu kulud 11/2025";"EUR"
"100000000052368";"10.11.2025";"EE021010052087654321";"Starman TV pakett";"15.89";"564230412027";"TV ja internet 11/2025";"EUR"
"100000000053153";"10.11.2025";"";"ESCAPE ROOM TARTU";"27.09";"";"10/11/2025 20:13 kaart....700424 ESCAPE ROOM/TARTU/EE #589966";"EUR"
"100000000054512";"10.11.2025";"";"TARTU UISUPARK";"25.88";"";"10/11/2025 13:32 kaart....700424 TARTU UISUPARK/TARTU/EE #440052";"EUR"
"100000000052588";"11.11.2025";"";"XBOX GAME PASS";"14.99";"";"11/11/2025 20:01 kaart....700424 XBOX GAME PASS/Dublin/IE #746066";"EUR"
"100000000053196";"11.11.2025";"";"ZARA TARTU LOUNAKESKUS";"40.06";"";"11/11/2025 14:42 kaart....700424 ZARA LOUNAKESKUS/TARTU/EE #797678";"EUR"
"100000000053241";"11.11.2025";"";"LINDEX TARTU";"56.82";"";"11/11/2025 14:23 kaart....700424 LINDEX/TARTU/EE #817588";"EUR"
"100000000053249";"11.11.2025";"";"RESERVED TARTU";"67.99";"";"11/11/2025 19:28 kaart....700424 RESERVED/TARTU/EE #253727";"EUR"
"100000000053287";"11.11.2025";"";"ZARA TARTU LOUNAKESKUS";"135.23";"";"11/11/2025 18:32 kaart....700424 ZARA LOUNAKESKUS/TARTU/EE #756367";"EUR"
"100000000053304";"11.11.2025";"";"SÜGISRIIETE POOD";"60.72";"";"11/11/2025 11:34 kaart....700424 SÜGISRIIETE POOD/TARTU/EE #518383";"EUR"
"100000000052773";"12.11.2025";"";"TALVEREHVIDE VAHETUS";"55.10";"";"12/11/2025 14:07 kaart....700424 TALVEREHVIDE VAHETUS/TARTU/EE #146266";"EUR"
"100000000053319";"12.11.2025";"";"OLEREX TARTU VEERIKU";"45.68";"";"12/11/2025 15:32 kaart....700424 OLEREX VEERIKU/TARTU/EE #873267";"EUR"
"100000000053336";"12.11.2025";"";"POLPO TARTU";"32.99";"";"12/11/2025 09:51 kaart....700424 POLPO/TARTU/EE #126941";"EUR"
"100000000054532";"12.11.2025";"";"SÜGISRIIETE POOD";"99.06";"";"12/11/2025 16:27 kaart....700424 SÜGISRIIETE POOD/TARTU/EE #366825";"EUR"
"100000000053361";"13.11.2025";"";"CREPP TARTU";"22.90";"";"13/11/2025 10:53 kaart....700424 CREPP/TARTU/EE #298091";"EUR"
"100000000052702";"14.11.2025";"";"AUDIBLE";"9.99";"";"14/11/2025 11:28 kaart....700424 AUDIBLE/London/GB #718788";"EUR"
"100000000053405";"14.11.2025";"";"SUBWAY TARTU";"15.58";"";"14/11/2025 13:32 kaart....700424 SUBWAY/TARTU/EE #623957";"EUR"
"100000000053415";"14.11.2025";"";"H&M TARTU LOUNAKESKUS";"25.29";"";"14/11/2025 18:57 kaart....700424 H&M LOUNAKESKUS/TARTU/EE #629202";"EUR"
"100000000052453";"15.11.2025";"";"OPENAI *CHATGPT SUBSCR";"25.00";"";"15/11/2025 02:27 kaart....700424 OPENAI *CHATGPT SUBSCR/San Francisco/US #546901";"EUR"
"100000000053438";"15.11.2025";"";"CIRCLE K TARTU RINGTEE";"77.16";"";"15/11/2025 11:02 kaart....700424 CIRCLE K RINGTEE/TARTU/EE #717445";"EUR"
"100000000053466";"15.11.2025";"";"R-KIOSK 4828 TARTU NES";"1.93";"";"15/11/2025 11:50 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #709196";"EUR"
"100000000053510";"15.11.2025";"";"PRISMA TARTU";"57.25";"";"15/11/2025 17:31 kaart....700424 PRISMA TARTU/TARTU/EE #397918";"EUR"
"100000000053540";"15.11.2025";"";"SHEIN";"49.17";"";"15/11/2025 21:06 kaart....700424 SHEIN/Singapore/SG #916872";"EUR"
"100000000053543";"15.11.2025";"";"EUROPARK TARTU";"9.27";"";"15/11/2025 09:18 kaart....700424 EUROPARK/TARTU/EE #771087";"EUR"
"100000000053571";"16.11.2025";"";"ILLEGAARD TARTU";"20.58";"";"16/11/2025 22:16 kaart....700424 ILLEGAARD/TARTU/EE #741522";"EUR"
"100000000053578";"16.11.2025";"";"PRISMA TARTU";"39.16";"";"16/11/2025 17:35 kaart....700424 PRISMA TARTU/TARTU/EE #454437";"EUR"
"100000000053613";"16.11.2025";"";"WERNER KOHVIK TARTU";"18.42";"";"16/11/2025 10:17 kaart....700424 WERNER KOHVIK/TARTU/EE #668977";"EUR"
"100000000052231";"17.11.2025";"EE021010052037412007";"Telia Eesti AS";"36.00";"2213217672";"Telia e-arve 11/2025 (mobiil+internet)";"EUR"
"100000000052239";"17.11.2025";"EE021010052037412007";"Telia lisateenus";"6.45";"9111661220";"Telia lisateenus (erimakse) 6.45 EUR";"EUR"
"100000000053648";"17.11.2025";"";"MAXIMA XX TARTU";"83.66";"";"17/11/2025 12:34 kaart....700424 MAXIMA XX/TARTU/EE #519567";"EUR"
"100000000054483";"17.11.2025";"";"Swedbank ATM TARTU";"200.00";"";"17/11/2025 14:14 kaart....700424 Sularaha väljavõtt Swedbank ATM TARTU";"EUR"
"100000000052545";"18.11.2025";"";"Netflix";"17.99";"";"18/11/2025 05:52 kaart....700424 Netflix/Amsterdam/NL #817696";"EUR"
"100000000053688";"18.11.2025";"";"CIRCLE K TARTU RINGTEE";"39.62";"";"18/11/2025 08:27 kaart....700424 CIRCLE K RINGTEE/TARTU/EE #123126";"EUR"
"100000000053727";"18.11.2025";"";"Veeriku Selver";"85.66";"";"18/11/2025 18:42 kaart....700424 VEERIKU SELVER/TARTU/EE #892189";"EUR"
"100000000053728";"19.11.2025";"";"SÜGISRIIETE POOD";"77.50";"";"19/11/2025 15:46 kaart....700424 SÜGISRIIETE POOD/TARTU/EE #527433";"EUR"
"100000000053773";"19.11.2025";"";"VAPIANO TARTU";"14.02";"";"19/11/2025 12:21 kaart....700424 VAPIANO/TARTU/EE #917636";"EUR"
"100000000052308";"20.11.2025";"EE251010220061309019";"Elektrilevi OÜ";"40.39";"48124211408";"Elektriarve 11/2025 287524";"EUR"
"100000000053781";"20.11.2025";"";"PAYPAL *STEAM GAMES";"65.81";"";"20/11/2025 15:09 kaart....700424 PAYPAL *STEAM GAMES/Luxembourg/LU #374918";"EUR"
"100000000052737";"21.11.2025";"";"EA PLAY";"4.99";"";"21/11/2025 07:16 kaart....700424 EA PLAY/Dublin/IE #602867";"EUR"
"100000000053818";"21.11.2025";"";"STARBUCKS TARTU";"13.73";"";"21/11/2025 12:01 kaart....700424 STARBUCKS/TARTU/EE #925961";"EUR"
"100000000054540";"21.11.2025";"";"KAMIN JA KERIS OÜ";"138.04";"";"21/11/2025 14:54 kaart....700424 KAMIN JA KERIS/TARTU/EE #180429";"EUR"
"100000000052487";"22.11.2025";"";"Google YouTubePremium";"11.99";"";"22/11/2025 20:08 kaart....700424 Google YouTubePremium/London/GB #395068";"EUR"
"100000000053857";"22.11.2025";"";"WERNER KOHVIK TARTU";"15.76";"";"22/11/2025 09:44 kaart....700424 WERNER KOHVIK/TARTU/EE #371258";"EUR"
"100000000053887";"22.11.2025";"";"NESTE TARTU";"56.95";"";"22/11/2025 18:00 kaart....700424 NESTE/TARTU/EE #520169";"EUR"
"100000000053927";"22.11.2025";"";"KVARTALI MAKSIMARKET";"22.47";"";"22/11/2025 17:53 kaart....700424 KVARTALI MAKSIMARKET/TARTU/EE #442305";"EUR"
"100000000053953";"22.11.2025";"";"PRISMA TARTU";"45.54";"";"22/11/2025 17:44 kaart....700424 PRISMA TARTU/TARTU/EE #710029";"EUR"
"100000000053991";"23.11.2025";"";"BURGER KING TARTU";"15.50";"";"23/11/2025 12:20 kaart....700424 BURGER KING/TARTU/EE #456814";"EUR"
"100000000054035";"23.11.2025";"";"MCDONALDS LOUNAKESKUS";"15.98";"";"23/11/2025 12:03 kaart....700424 MCDONALDS LOUNAKESKUS/TARTU/EE #985856";"EUR"
"100000000054040";"23.11.2025";"";"KAUBAMAJA TARTU";"52.45";"";"23/11/2025 10:22 kaart....700424 KAUBAMAJA/TARTU/EE #218896";"EUR"
"100000000054455";"23.11.2025";"EE2422285353262974733";"Toomas Kukk";"200.00";"";"Bensiin";"EUR"
"100000000052321";"24.11.2025";"EE382200221012345678";"AS Eesti Gaas";"64.32";"09522946209";"Gaasiarve 11/2025";"EUR"
"100000000054076";"24.11.2025";"";"MAXIMA TARTU ANNELINN";"9.44";"";"24/11/2025 16:48 kaart....700424 MAXIMA ANNELINN/TARTU/EE #908758";"EUR"
"100000000054093";"24.11.2025";"";"VEERIKU APTEEK";"12.46";"";"24/11/2025 14:32 kaart....700424 VEERIKU APTEEK/TARTU/EE #707407";"EUR"
"100000000054131";"25.11.2025";"";"WERNER KOHVIK TARTU";"11.71";"";"25/11/2025 09:19 kaart....700424 WERNER KOHVIK/TARTU/EE #656115";"EUR"
"100000000054179";"25.11.2025";"";"HESBURGER TARTU";"18.31";"";"25/11/2025 21:55 kaart....700424 HESBURGER/TARTU/EE #387280";"EUR"
"100000000052415";"26.11.2025";"EE112200221009876543";"Tallinna Vesi";"17.44";"273874029907";"Vesi ja kanal. 11/2025";"EUR"
"100000000052658";"26.11.2025";"";"ADOBE CREATIVE CLOUD";"12.99";"";"26/11/2025 11:27 kaart....700424 ADOBE CC/Dublin/IE #925061";"EUR"
"100000000054199";"26.11.2025";"";"KOLM TILLI TARTU";"24.44";"";"26/11/2025 09:52 kaart....700424 KOLM TILLI/TARTU/EE #928902";"EUR"
"100000000054249";"26.11.2025";"";"PIZZA GRANDE TARTU";"19.48";"";"26/11/2025 12:50 kaart....700424 PIZZA GRANDE/TARTU/EE #423508";"EUR"
"100000000054273";"27.11.2025";"";"TARTU UISUPARK";"21.69";"";"27/11/2025 16:08 kaart....700424 TARTU UISUPARK/TARTU/EE #354297";"EUR"
"100000000054292";"27.11.2025";"";"SUBWAY TARTU";"11.21";"";"27/11/2025 12:21 kaart....700424 SUBWAY/TARTU/EE #834630";"EUR"
"100000000052364";"28.11.2025";"EE547700771000456789";"AS Pensionikeskus";"53.73";"336844728700019";"III samba sissemakse 11/2025";"EUR"
"100000000054320";"28.11.2025";"";"RIMI TARTU LOUNAKESKUS";"63.37";"";"28/11/2025 17:44 kaart....700424 RIMI LOUNAKESKUS/TARTU/EE #808069";"EUR"
"100000000054495";"28.11.2025";"";"RAHVA RAAMAT TARTU";"11.40";"";"28/11/2025 15:16 kaart....700424 RAHVA RAAMAT/TARTU/EE #639026";"EUR"
"100000000054365";"29.11.2025";"";"R-KIOSK 4828 TARTU NES";"2.58";"";"29/11/2025 15:56 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #601601";"EUR"
"100000000054371";"29.11.2025";"";"ILLEGAARD TARTU";"9.79";"";"29/11/2025 21:01 kaart....700424 ILLEGAARD/TARTU/EE #208691";"EUR"
"100000000054406";"30.11.2025";"";"VAPIANO TARTU";"15.04";"";"30/11/2025 19:52 kaart....700424 VAPIANO/TARTU/EE #363403";"EUR"
"100000000054549";"01.12.2025";"";"Swedbank AS";"1.45";"";"Igapäevane pakett - kuutasu";"EUR"
"100000000054562";"01.12.2025";"";"Swedbank AS";"0.50";"";"Kaardi hooldustasu";"EUR"
"100000000055165";"01.12.2025";"";"APOLLO KINO LOUNAKESKU";"22.43";"";"01/12/2025 21:23 kaart....700424 APOLLO KINO LOUNAKESKU/TARTU/EE #502355";"EUR"
"100000000055171";"01.12.2025";"";"PEPCO TARTU";"4.92";"";"01/12/2025 16:15 kaart....700424 PEPCO/TARTU/EE #772297";"EUR"
"100000000055213";"01.12.2025";"";"NESTE TARTU";"61.00";"";"01/12/2025 19:54 kaart....700424 NESTE/TARTU/EE #677064";"EUR"
"100000000055216";"01.12.2025";"";"R-KIOSK 4828 TARTU NES";"3.39";"";"01/12/2025 16:50 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #202401";"EUR"
"100000000055217";"02.12.2025";"";"COOP TARTU RAATUSE";"5.31";"";"02/12/2025 14:58 kaart....700424 COOP RAATUSE/TARTU/EE #291238";"EUR"
"100000000057502";"02.12.2025";"";"Swedbank ATM TARTU";"50.00";"";"02/12/2025 12:54 kaart....700424 Sularaha väljavõtt Swedbank ATM TARTU";"EUR"
"100000000057575";"02.12.2025";"";"KAMIN JA KERIS OÜ";"156.26";"";"02/12/2025 15:56 kaart....700424 KAMIN JA KERIS/TARTU/EE #149319";"EUR"
"100000000055038";"03.12.2025";"";"APPLE.COM/BILL";"2.99";"";"03/12/2025 21:58 kaart....700424 APPLE.COM/BILL/Cork/IE #956593";"EUR"
"100000000055222";"03.12.2025";"";"H&M TARTU LOUNAKESKUS";"37.50";"";"03/12/2025 16:28 kaart....700424 H&M LOUNAKESKUS/TARTU/EE #974607";"EUR"
"100000000055228";"03.12.2025";"";"Amazon.de";"71.67";"";"03/12/2025 12:27 kaart....700424 Amazon.de/Berlin/DE #381723";"EUR"
"100000000055243";"04.12.2025";"";"MAXIMA TARTU ANNELINN";"72.23";"";"04/12/2025 17:45 kaart....700424 MAXIMA ANNELINN/TARTU/EE #981562";"EUR"
"100000000054682";"05.12.2025";"EE062200221034567811";"KÜ Veeriku 14";"225.74";"9630453069";"Korteriühistu kulud 12/2025";"EUR"
"100000000054984";"05.12.2025";"";"SPOTIFY";"11.99";"";"05/12/2025 18:28 kaart....700424 SPOTIFY/Stockholm/SE #270639";"EUR"
"100000000055283";"05.12.2025";"";"PRISMA TARTU";"40.51";"";"05/12/2025 18:02 kaart....700424 PRISMA TARTU/TARTU/EE #648187";"EUR"
"100000000055308";"05.12.2025";"";"COOP TARTU RAATUSE";"40.78";"";"05/12/2025 18:35 kaart....700424 COOP RAATUSE/TARTU/EE #247667";"EUR"
"100000000055343";"05.12.2025";"";"PARKLAHALDUSE OU";"6.08";"";"05/12/2025 08:33 kaart....700424 PARKLAHALDUSE OU/TARTU/EE #345450";"EUR"
"100000000055367";"06.12.2025";"";"PARKLAHALDUSE OU";"6.18";"";"06/12/2025 08:23 kaart....700424 PARKLAHALDUSE OU/TARTU/EE #132122";"EUR"
"100000000055369";"06.12.2025";"";"BAUHAUS TARTU";"71.05";"";"06/12/2025 19:29 kaart....700424 BAUHAUS/TARTU/EE #495370";"EUR"
"100000000055399";"06.12.2025";"";"ILLEGAARD TARTU";"7.26";"";"06/12/2025 22:48 kaart....700424 ILLEGAARD/TARTU/EE #475921";"EUR"
"100000000055419";"06.12.2025";"";"LINDEX TARTU";"53.46";"";"06/12/2025 12:24 kaart....700424 LINDEX/TARTU/EE #115406";"EUR"
"100000000055157";"07.12.2025";"";"HBO MAX";"10.99";"";"07/12/2025 00:04 kaart....700424 HBO MAX/Warsaw/PL #825263";"EUR"
"100000000055443";"07.12.2025";"";"KAUBAMAJA TARTU";"96.33";"";"07/12/2025 11:50 kaart....700424 KAUBAMAJA/TARTU/EE #583378";"EUR"
"100000000055486";"07.12.2025";"";"MCDONALDS LOUNAKESKUS";"20.34";"";"07/12/2025 19:45 kaart....700424 MCDONALDS LOUNAKESKUS/TARTU/EE #194594";"EUR"
"100000000054757";"08.12.2025";"EE862200221015412304";"IF P&C Insurance AS";"37.76";"17993781053";"Kindlustusmakse 12/2025 poliis IFKA80134";"EUR"
"100000000055532";"08.12.2025";"";"Wolt Helsinki";"19.46";"";"08/12/2025 20:05 kaart....700424 Wolt/Helsinki/FI #738112";"EUR"
"100000000055537";"08.12.2025";"";"CIRCLE K TARTU RINGTEE";"52.17";"";"08/12/2025 08:32 kaart....700424 CIRCLE K RINGTEE/TARTU/EE #716179";"EUR"
"100000000055108";"09.12.2025";"";"DISCORD NITRO";"9.99";"";"09/12/2025 01:45 kaart....700424 DISCORD NITRO/San Francisco/US #706154";"EUR"
"100000000055569";"09.12.2025";"";"ILLEGAARD TARTU";"27.59";"";"09/12/2025 22:18 kaart....700424 ILLEGAARD/TARTU/EE #490959";"EUR"
"100000000055593";"09.12.2025";"";"R-KIOSK 4828 TARTU NES";"5.05";"";"09/12/2025 16:09 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #232465";"EUR"
"100000000055619";"09.12.2025";"";"Wolt";"23.31";"";"09/12/2025 11:04 kaart....700424 Wolt/Tallinn/EE #762824";"EUR"
"100000000055628";"09.12.2025";"";"GROSSI TOIDUKAUBAD";"17.19";"";"09/12/2025 18:10 kaart....700424 GROSSI TOIDUKAUBAD/TARTU/EE #321534";"EUR"
"100000000057614";"09.12.2025";"";"OTEPÄÄ SUUSAKESKUS";"19.71";"";"09/12/2025 10:22 kaart....700424 OTEPÄÄ SUUSAKESKUS/OTEPÄÄ/EE #849991";"EUR"
"100000000054578";"10.12.2025";"EE172200221013264589";"Swedbank AS";"86.54";"74897917763";"Lep. 2022770487/põhiosa/L192867825";"EUR"
"100000000054621";"10.12.2025";"EE172200221013264589";"Swedbank AS";"139.81";"74897917763";"Lep. 2022770487/intress/L192867825";"EUR"
"100000000054821";"10.12.2025";"EE021010052087654321";"Starman TV pakett";"15.95";"699969882904";"TV ja internet 12/2025";"EUR"
"100000000055646";"10.12.2025";"";"PLAYSTATION";"21.13";"";"10/12/2025 22:56 kaart....700424 PLAYSTATION/London/GB #925803";"EUR"
"100000000055691";"10.12.2025";"";"Veeriku Selver";"47.05";"";"10/12/2025 16:11 kaart....700424 VEERIKU SELVER/TARTU/EE #268734";"EUR"
"100000000055741";"10.12.2025";"";"BURGER KING TARTU";"8.88";"";"10/12/2025 12:24 kaart....700424 BURGER KING/TARTU/EE #668585";"EUR"
"100000000055765";"10.12.2025";"";"POLPO TARTU";"18.01";"";"10/12/2025 09:07 kaart....700424 POLPO/TARTU/EE #702261";"EUR"
"100000000055072";"11.12.2025";"";"XBOX GAME PASS";"14.99";"";"11/12/2025 18:13 kaart....700424 XBOX GAME PASS/Dublin/IE #280777";"EUR"
"100000000055771";"11.12.2025";"";"EUROPARK TARTU";"11.85";"";"11/12/2025 08:11 kaart....700424 EUROPARK/TARTU/EE #548165";"EUR"
"100000000055808";"11.12.2025";"";"R-KIOSK 4828 TARTU NES";"4.42";"";"11/12/2025 17:03 kaart....700424 R-KIOSK 4828 TARTU NES/TARTU/EE #960687";"EUR"
"100000000055825";"12.12.2025";"";"Veeriku Selver";"10.40";"";"12/12/2025 17:00 kaart....700424 VEERIKU SELVER/TARTU/EE #607371";"EUR"
"100000000055861";"12.12.2025";"";"ZALANDO";"116.35";"";"12/12/2025 18:50 kaart....700424 ZALANDO/Berlin/DE #427426";"EUR"
"100000000055899";"12.12.2025";"";"TARTU BOWLING";"21.40";"";"12/12/2025 02:29 kaart....700424 TARTU BOWLING/TARTU/EE #533276";"EUR"
"100000000055946";"13.12.2025";"";"PAYPAL *STEAM GAMES";"13.63";"";"13/12/2025 20:26 kaart....700424 PAYPAL *STEAM GAMES/Luxembourg/LU #976958";"EUR"
"100000000055966";"13.12.2025";"";"RIMI TARTU LOUNAKESKUS";"74.61";"";"13/12/2025 15:12 kaart....700424 RIMI LOUNAKESKUS/TARTU/EE #943866";"EUR"
